siteid, sensorid, timestamp, value
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:15:00'}",30
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:15:00'}",71
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:15:00'}",25
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:15:00'}",35
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:15:00'}",35
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:15:00'}",25
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:15:00'}",81
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:15:00'}",50
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:15:00'}",25
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:15:00'}",87
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:30:00'}",4
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:30:00'}",25
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:30:00'}",27
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:30:00'}",9
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:30:00'}",25
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:30:00'}",74
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:30:00'}",20
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:30:00'}",25
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:30:00'}",75
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:30:00'}",#ERROR#
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:30:00'}",25
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:30:00'}",#NA#
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:30:00'}",48
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:30:00'}",25
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:30:00'}",28
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:45:00'}",36
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:45:00'}",25
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:45:00'}",25
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:45:00'}",53
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:45:00'}",25
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:45:00'}",82
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:45:00'}",34
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:45:00'}",25
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:45:00'}",100
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:45:00'}",70
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:45:00'}",25
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:45:00'}",99
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:45:00'}",5
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:45:00'}",25
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'01:45:00'}",87
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:00:00'}",7
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:00:00'}",26
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:00:00'}",24
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:00:00'}",87
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:00:00'}",26
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:00:00'}",36
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:00:00'}",74
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:00:00'}",26
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:00:00'}",31
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:00:00'}",79
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:00:00'}",26
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:00:00'}",30
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:00:00'}",55
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:00:00'}",26
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:00:00'}",33
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:15:00'}",100
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:15:00'}",26
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:15:00'}",38
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:15:00'}",16
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:15:00'}",26
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:15:00'}",60
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:15:00'}",57
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:15:00'}",26
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:15:00'}",0
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:15:00'}",88
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:15:00'}",26
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:15:00'}",23
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:15:00'}",50
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:15:00'}",26
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:15:00'}",48
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:30:00'}",59
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:30:00'}",26
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:30:00'}",8
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:30:00'}",53
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:30:00'}",26
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:30:00'}",64
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:30:00'}",52
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:30:00'}",-52
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:30:00'}",46
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:30:00'}",9
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:30:00'}",26
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:30:00'}",74
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:30:00'}",60
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:30:00'}",#ERROR#
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:30:00'}",27
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:45:00'}",#ERROR#
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:45:00'}",26
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:45:00'}",15
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:45:00'}",59
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:45:00'}",26
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:45:00'}",70
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:45:00'}",11
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:45:00'}",26
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:45:00'}",31
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:45:00'}",1
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:45:00'}",26
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:45:00'}",64
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:45:00'}",24
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:45:00'}",101
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'02:45:00'}",47
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:00:00'}",12
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:00:00'}",26
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:00:00'}",17
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:00:00'}",99
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:00:00'}",26
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:00:00'}",#INFO#
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:00:00'}",91
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:00:00'}",26
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:00:00'}",68
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:00:00'}",27
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:00:00'}",26
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:00:00'}",46
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:00:00'}",#INFO#
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:00:00'}",26
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:00:00'}",65
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:15:00'}",80
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:15:00'}",27
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:15:00'}",95
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:15:00'}",#INFO#
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:15:00'}",27
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:15:00'}",34
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:15:00'}",68
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:15:00'}",27
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:15:00'}",#INFO#
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:15:00'}",84
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:15:00'}",142
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:15:00'}",10
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:15:00'}",58
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:15:00'}",27
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:15:00'}",85
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:30:00'}",5
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:30:00'}",27
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:30:00'}",85
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:30:00'}",54
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:30:00'}",27
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:30:00'}",66
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:30:00'}",6
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:30:00'}",27
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:30:00'}",16
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:30:00'}",25
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:30:00'}",27
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:30:00'}",71
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:30:00'}",10
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:30:00'}",-80
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:30:00'}",64
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:45:00'}",62
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:45:00'}",27
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:45:00'}",21
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:45:00'}",187
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:45:00'}",27
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:45:00'}",68
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:45:00'}",67
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:45:00'}",27
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:45:00'}",84
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:45:00'}",#ERROR#
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:45:00'}",27
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:45:00'}",77
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:45:00'}",23
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:45:00'}",27
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'03:45:00'}",16
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:00:00'}",79
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:00:00'}",27
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:00:00'}",83
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:00:00'}",-57
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:00:00'}",27
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:00:00'}",-99
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:00:00'}",13
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:00:00'}",27
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:00:00'}",30
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:00:00'}",0
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:00:00'}",-14
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:00:00'}",49
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:00:00'}",43
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:00:00'}",27
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:00:00'}",79
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:15:00'}",73
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:15:00'}",27
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:15:00'}",94
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:15:00'}",11
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:15:00'}",27
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:15:00'}",95
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:15:00'}",36
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:15:00'}",27
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:15:00'}",0
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:15:00'}",82
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:15:00'}",27
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:15:00'}",199
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:15:00'}",29
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:15:00'}",27
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:15:00'}",4
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:30:00'}",21
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:30:00'}",28
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:30:00'}",22
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:30:00'}",3
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:30:00'}",28
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:30:00'}",100
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:30:00'}",49
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:30:00'}",28
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:30:00'}",68
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:30:00'}",11
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:30:00'}",28
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:30:00'}",80
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:30:00'}",44
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:30:00'}",28
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:30:00'}",54
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:45:00'}",75
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:45:00'}",28
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:45:00'}",10
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:45:00'}",19
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:45:00'}",28
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:45:00'}",72
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:45:00'}",12
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:45:00'}",28
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:45:00'}",43
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:45:00'}",72
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:45:00'}",28
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:45:00'}",84
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:45:00'}",55
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:45:00'}",28
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'04:45:00'}",58
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:00:00'}",9
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:00:00'}",28
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:00:00'}",73
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:00:00'}",37
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:00:00'}",137
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:00:00'}",85
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:00:00'}",50
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:00:00'}",28
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:00:00'}",6
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:00:00'}",68
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:00:00'}",28
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:00:00'}",3
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:00:00'}",35
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:00:00'}",28
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:00:00'}",74
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:15:00'}",#INFO#
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:15:00'}",28
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:15:00'}",75
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:15:00'}",48
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:15:00'}",28
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:15:00'}",79
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:15:00'}",92
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:15:00'}",28
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:15:00'}",25
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:15:00'}",98
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:15:00'}",28
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:15:00'}",14
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:15:00'}",82
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:15:00'}",28
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:15:00'}",30
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:30:00'}",5
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:30:00'}",28
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:30:00'}",#ERROR#
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:30:00'}",55
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:30:00'}",28
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:30:00'}",94
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:30:00'}",#ERROR#
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:30:00'}",28
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:30:00'}",33
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:30:00'}",51
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:30:00'}",#NA#
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:30:00'}",17
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:30:00'}",55
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:30:00'}",#INFO#
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:30:00'}",37
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:45:00'}",#INFO#
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:45:00'}",29
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:45:00'}",9
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:45:00'}",5
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:45:00'}",29
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:45:00'}",-88
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:45:00'}",60
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:45:00'}",#NA#
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:45:00'}",51
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:45:00'}",47
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:45:00'}",29
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:45:00'}",42
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:45:00'}",83
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:45:00'}",29
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'05:45:00'}",64
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:00:00'}",94
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:00:00'}",29
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:00:00'}",32
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:00:00'}",36
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:00:00'}",29
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:00:00'}",20
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:00:00'}",28
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:00:00'}",29
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:00:00'}",57
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:00:00'}",9
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:00:00'}",29
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:00:00'}",62
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:00:00'}",20
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:00:00'}",29
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:00:00'}",#ERROR#
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:15:00'}",30
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:15:00'}",29
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:15:00'}",74
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:15:00'}",60
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:15:00'}",29
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:15:00'}",26
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:15:00'}",1
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:15:00'}",29
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:15:00'}",7
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:15:00'}",18
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:15:00'}",29
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:15:00'}",100
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:15:00'}",52
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:15:00'}",29
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:15:00'}",9
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:30:00'}",52
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:30:00'}",#ERROR#
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:30:00'}",46
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:30:00'}",64
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:30:00'}",29
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:30:00'}",24
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:30:00'}",4
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:30:00'}",29
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:30:00'}",19
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:30:00'}",28
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:30:00'}",29
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:30:00'}",176
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:30:00'}",71
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:30:00'}",29
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:30:00'}",100
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:45:00'}",83
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:45:00'}",29
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:45:00'}",40
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:45:00'}",3
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'06:45:00'}",29
